flight_id,flight_number,callsign,airline,airline_iata,airline_icao,aircraft_model,aircraft_code,registration,status,status_category,scheduled,estimated,origin_airport,origin_iata,origin_icao,origin_city,origin_country,destination_airport,destination_iata,flight_type,data_airport,data_timestamp,baggage_claim,terminal,gate,destination_icao,destination_city,destination_country
,SV2209,,Saudia,SV,SVA,,AB6,,Scheduled,scheduled,1756324500,,Rabat-Salé (RBA),AGA,,,,Medina Prince Mohammad bin Abdulaziz Airport,MED,departure,AGA,2025-08-26T13:57:35.418609,,,,OEMA,Medina,Saudi Arabia
,U23328,,easyJet,U2,EZY,,320,,Estimated dep 21:10,estimated,1756325400,1756325400.0,Rabat-Salé (RBA),AGA,,,,Edinburgh Airport,EDI,departure,AGA,2025-08-26T13:57:35.418640,,,,EGPH,Edinburgh,United Kingdom
,U22950,,easyJet,U2,EZY,,320,,Estimated dep 21:15,estimated,1756325700,1756325700.0,Rabat-Salé (RBA),AGA,,,,Bristol Airport,BRS,departure,AGA,2025-08-26T13:57:35.418665,,,,EGGD,Bristol,United Kingdom
,LS3702,,Jet2,LS,EXS,,73H,,Scheduled,scheduled,1756326000,,Rabat-Salé (RBA),AGA,,,,Glasgow International Airport,GLA,departure,AGA,2025-08-26T13:57:35.418690,,,,EGPF,Glasgow,United Kingdom
,AT424,,Royal Air Maroc,AT,RAM,,73H,,Scheduled,scheduled,1756337400,,Rabat-Salé (RBA),AGA,,,,Casablanca Mohammed V International Airport,CMN,departure,AGA,2025-08-26T13:57:35.418719,,,,GMMN,Casablanca,Morocco
3be9e3c7,3O264,MAC264,Air Arabia,G9,ABY,Airbus A320-214,A320,CN-NMP,Estimated 14:28,estimated,1756214100,1756214912.0,Basel Mulhouse-Freiburg EuroAirport,BSL,LFSB,Basel,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841287,,,,,,
3bea3eae,TO3038,TVF97NG,Transavia,HV,TRA,Boeing 737-86N,B738,F-HUYK,Delayed 16:04,delayed,1756218600,1756220672.0,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841339,,,,,,
3bea2f32,FR6932,RYR5WU,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QAT,Estimated 16:13,estimated,1756221900,1756221184.0,Brussels South Charleroi Airport,CRL,EBCI,Brussels,Belgium,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841374,,,22,,,
3bea54e7,TB2653,JAF6CT,TUI,X3,TUI,Boeing 737-86J,B738,OO-TUK,Scheduled,scheduled,1756225200,,Brussels Airport,BRU,EBBR,Brussels,Belgium,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841396,,,,,,
,AF1458,AFR68ZH,Air France,AF,AFR,Airbus A220-300,BCS3,F-HZUB,Scheduled,scheduled,1756225500,,Paris Charles de Gaulle Airport,CDG,LFPG,Paris,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841417,,,,,,
,TO3036,TVF56LG,Transavia,HV,TRA,Boeing 737-8JP,B738,F-HUYA,Scheduled,scheduled,1756227900,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841438,,,,,,
,FR778,RYR778,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QDI,Scheduled,scheduled,1756231800,,Toulouse Blagnac Airport,TLS,LFBO,Toulouse,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841458,,,,,,
,FR7251,RYR13PP,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QCR,Scheduled,scheduled,1756234200,,Marseille Provence Airport,MRS,LFML,Marseille,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841479,,,,,,
,FR5012,RYR3SC,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-DHE,Scheduled,scheduled,1756237200,,Malaga Costa Del Sol Airport,AGP,LEMG,Malaga,Spain,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841500,,,,,,
,FR5495,RYR136F,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EFD,Scheduled,scheduled,1756239060,,Seville San Pablo Airport,SVQ,LEZL,Seville,Spain,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841521,,,,,,
,,RUK2045,Ryanair,FR,RYR,Boeing 737-8AS,B738,G-RUKJ,Scheduled,scheduled,1756240440,,London Stansted Airport,STN,EGSS,London,United Kingdom,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841541,,,,,,
,RK1364,,Ryanair UK,RK,RUK,,73H,,Scheduled,scheduled,1756240800,,London Stansted Airport,STN,EGSS,London,United Kingdom,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841562,,,,,,
,3O828,MAC828P,Air Arabia,G9,ABY,Airbus A320-214,A320,CN-NMP,Scheduled,scheduled,1756242600,,Paris Charles de Gaulle Airport,CDG,LFPG,Paris,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841583,,,,,,
,AF1358,AFR24EQ,Air France,AF,AFR,Airbus A220-300,BCS3,F-HZUD,Scheduled,scheduled,1756244400,,Paris Charles de Gaulle Airport,CDG,LFPG,Paris,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841602,,,,,,
,AT781,RAM781S,Royal Air Maroc,AT,RAM,Boeing 737-86N,B738,CN-RGE,Scheduled,scheduled,1756247400,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841623,,,,,,
,FR6608,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756272600,,Madrid Barajas Airport,MAD,LEMD,Madrid,Spain,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841643,,,,,,
,U21903,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756279800,,Bordeaux Merignac Airport,BOD,LFBD,Bordeaux,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841663,,,,,,
,U24787,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756284300,,Nantes Atlantique Airport,NTE,LFRS,Nantes,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841684,,,,,,
,RK1711,,Ryanair UK,RK,RUK,,73H,,Scheduled,scheduled,1756285800,,Manchester Airport,MAN,EGCC,Manchester,United Kingdom,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841707,,,,,,
,TO3030,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756290600,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841728,,,,,,
,AT1449,,Royal Air Maroc,AT,RAM,,E90,,Scheduled,scheduled,1756293300,,Errachidia Moulay Ali Cherif Airport,ERH,GMFK,Errachidia,Morocco,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841748,,,,,,
,FR9729,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756294200,,Rome Ciampino Airport,CIA,LIRA,Rome,Italy,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841769,,,,,,
,3O828,,Air Arabia Maroc,3O,MAC,,320,,Scheduled,scheduled,1756296600,,Paris Charles de Gaulle Airport,CDG,LFPG,Paris,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841790,,,,,,
,AF1258,,Air France,AF,AFR,,320,,Scheduled,scheduled,1756298700,,Paris Charles de Gaulle Airport,CDG,LFPG,Paris,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841810,,,,,,
,TB7532,,TUI Airlines Belgium,TB,JAF,,73H,,Scheduled,scheduled,1756301700,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841830,,,,,,
,3O709,,Air Arabia Maroc,3O,MAC,,320,,Scheduled,scheduled,1756311000,,Oujda Angads Airport,OUD,GMFO,Oujda,Morocco,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841850,,,,,,
,AF1458,,Air France,AF,AFR,,223,,Scheduled,scheduled,1756311300,,Paris Charles de Gaulle Airport,CDG,LFPG,Paris,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841870,,,,,,
,AT783,,Royal Air Maroc,AT,RAM,,73H,,Scheduled,scheduled,1756312800,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841890,,,,,,
,AT1407,,Royal Air Maroc,AT,RAM,,E90,,Scheduled,scheduled,1756313400,,El Aaiun Hassan Airport,EUN,GMML,El Aaiun,Morocco,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841910,,,,,,
,TO3188,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756322100,,Montpellier Mediterranee Airport,MPL,LFMT,Montpellier,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841930,,,,,,
,3O727,,Air Arabia Maroc,3O,MAC,,320,,Scheduled,scheduled,1756324200,,Agadir Al Massira Airport,AGA,GMAD,Agadir,Morocco,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841950,,,,,,
,U27065,,easyJet,U2,EZY,,319,,Scheduled,scheduled,1756327500,,Malaga Costa Del Sol Airport,AGP,LEMG,Malaga,Spain,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841970,,,,,,
,AF1358,,Air France,AF,AFR,,223,,Scheduled,scheduled,1756330800,,Paris Charles de Gaulle Airport,CDG,LFPG,Paris,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.841989,,,,,,
,AT781,,Royal Air Maroc,AT,RAM,,73H,,Scheduled,scheduled,1756333800,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.842009,,,,,,
,AT1427,,Royal Air Maroc,AT,RAM,,E90,,Scheduled,scheduled,1756336800,,Dakhla Airport,VIL,GMMH,Dakhla,Morocco,Rabat-Salé (RBA),RBA,arrival,RBA,2025-08-26T13:57:36.842030,,,,,,
,AF1259,AFR1259,Air France,AF,AFR,Airbus A220-300,BCS3,F-HZUD,Estimated dep 14:55,estimated,1756215900,1756216500.0,Rabat-Salé (RBA),RBA,,,,Paris Charles de Gaulle Airport,CDG,departure,RBA,2025-08-26T13:57:38.225711,31,,1,LFPG,Paris,France
,3O827,MAC827,Air Arabia,G9,ABY,Airbus A320-214,A320,CN-NMP,Estimated dep 15:35,estimated,1756218300,1756218900.0,Rabat-Salé (RBA),RBA,,,,Paris Charles de Gaulle Airport,CDG,departure,RBA,2025-08-26T13:57:38.225809,,,,LFPG,Paris,France
,TO3039,TVF41JM,Transavia,HV,TRA,Boeing 737-86N,B738,F-HUYK,Estimated dep 17:03,estimated,1756221300,1756224180.0,Rabat-Salé (RBA),RBA,,,,Paris Orly Airport,ORY,departure,RBA,2025-08-26T13:57:38.225850,,,,LFPO,Paris,France
,FR6933,RYR70DA,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QAT,Estimated dep 17:09,estimated,1756223400,1756224540.0,Rabat-Salé (RBA),RBA,,,,Brussels South Charleroi Airport,CRL,departure,RBA,2025-08-26T13:57:38.225886,,,,EBCI,Brussels,Belgium
,TB2654,JAF56Y,TUI,X3,TUI,Boeing 737-86J,B738,OO-TUK,Estimated dep 18:00,estimated,1756227000,1756227600.0,Rabat-Salé (RBA),RBA,,,,Brussels Airport,BRU,departure,RBA,2025-08-26T13:57:38.225918,,,,EBBR,Brussels,Belgium
,AF1459,AFR35BM,Air France,AF,AFR,Airbus A220-300,BCS3,F-HZUB,Estimated dep 18:40,estimated,1756229400,1756230000.0,Rabat-Salé (RBA),RBA,,,,Paris Charles de Gaulle Airport,CDG,departure,RBA,2025-08-26T13:57:38.225950,31,,,LFPG,Paris,France
,TO3037,TVF3037,Transavia,HV,TRA,Boeing 737-8JP,B738,F-HUYA,Estimated dep 19:15,estimated,1756231500,1756232100.0,Rabat-Salé (RBA),RBA,,,,Paris Orly Airport,ORY,departure,RBA,2025-08-26T13:57:38.225979,,,,LFPO,Paris,France
,FR779,RYR779,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QDI,Estimated dep 19:35,estimated,1756233300,1756233300.0,Rabat-Salé (RBA),RBA,,,,Toulouse Blagnac Airport,TLS,departure,RBA,2025-08-26T13:57:38.226013,5,,,LFBO,Toulouse,France
,FR7250,RYR3NJ,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QCR,Estimated dep 20:15,estimated,1756235700,1756235700.0,Rabat-Salé (RBA),RBA,,,,Marseille Provence Airport,MRS,departure,RBA,2025-08-26T13:57:38.226042,,,,LFML,Marseille,France
,FR5013,RYR5013,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-DHE,Estimated dep 21:15,estimated,1756238700,1756239300.0,Rabat-Salé (RBA),RBA,,,,Malaga Costa Del Sol Airport,AGP,departure,RBA,2025-08-26T13:57:38.226070,,,,LEMG,Malaga,Spain
,FR5496,RYR9RE,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EFD,Estimated dep 21:45,estimated,1756240500,1756241100.0,Rabat-Salé (RBA),RBA,,,,Seville San Pablo Airport,SVQ,departure,RBA,2025-08-26T13:57:38.226099,7,,,LEZL,Seville,Spain
,RK1365,RUK39PT,Ryanair,FR,RYR,Boeing 737-8AS,B738,G-RUKJ,Estimated dep 22:20,estimated,1756242300,1756243200.0,Rabat-Salé (RBA),RBA,,,,London Stansted Airport,STN,departure,RBA,2025-08-26T13:57:38.226128,,,,EGSS,London,United Kingdom
,3O827,,Air Arabia Maroc,3O,MAC,,320,,Scheduled,scheduled,1756270800,,Rabat-Salé (RBA),RBA,,,,Paris Charles de Gaulle Airport,CDG,departure,RBA,2025-08-26T13:57:38.226155,,,,LFPG,Paris,France
,AF1359,,Air France,AF,AFR,,223,,Scheduled,scheduled,1756271400,,Rabat-Salé (RBA),RBA,,,,Paris Charles de Gaulle Airport,CDG,departure,RBA,2025-08-26T13:57:38.226183,42,,,LFPG,Paris,France
,FR6609,,Ryanair,FR,RYR,,738,,Estimated dep 07:00,estimated,1756274400,1756274400.0,Rabat-Salé (RBA),RBA,,,,Madrid Barajas Airport,MAD,departure,RBA,2025-08-26T13:57:38.226211,,,,LEMD,Madrid,Spain
,AT780,,Royal Air Maroc,AT,RAM,,73H,,Estimated dep 08:10,estimated,1756278600,1756278600.0,Rabat-Salé (RBA),RBA,,,,Paris Orly Airport,ORY,departure,RBA,2025-08-26T13:57:38.226239,,,,LFPO,Paris,France
,AT1448,,Royal Air Maroc,AT,RAM,,E90,,Estimated dep 08:15,estimated,1756278900,1756278900.0,Rabat-Salé (RBA),RBA,,,,Errachidia Moulay Ali Cherif Airport,ERH,departure,RBA,2025-08-26T13:57:38.226267,,,,GMFK,Errachidia,Morocco
,U21904,,easyJet,U2,EZY,,320,,Estimated dep 09:20,estimated,1756282800,1756282800.0,Rabat-Salé (RBA),RBA,,,,Bordeaux Merignac Airport,BOD,departure,RBA,2025-08-26T13:57:38.226295,,,,LFBD,Bordeaux,France
,U24788,,easyJet,U2,EZY,,320,,Estimated dep 10:30,estimated,1756287000,1756287000.0,Rabat-Salé (RBA),RBA,,,,Nantes Atlantique Airport,NTE,departure,RBA,2025-08-26T13:57:38.226322,C3,,,LFRS,Nantes,France
,RK1712,,Ryanair UK,RK,RUK,,73H,,Estimated dep 11:00,estimated,1756288800,1756288800.0,Rabat-Salé (RBA),RBA,,,,Manchester Airport,MAN,departure,RBA,2025-08-26T13:57:38.226349,,,,EGCC,Manchester,United Kingdom
,TO3031,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756293300,,Rabat-Salé (RBA),RBA,,,,Paris Orly Airport,ORY,departure,RBA,2025-08-26T13:57:38.226377,,,,LFPO,Paris,France
,FR9730,,Ryanair,FR,RYR,,73H,,Estimated dep 13:00,estimated,1756296000,1756296000.0,Rabat-Salé (RBA),RBA,,,,Rome Ciampino Airport,CIA,departure,RBA,2025-08-26T13:57:38.226404,,,,LIRA,Rome,Italy
,AT1406,,Royal Air Maroc,AT,RAM,,E90,,Estimated dep 13:15,estimated,1756296900,1756296900.0,Rabat-Salé (RBA),RBA,,,,El Aaiun Hassan Airport,EUN,departure,RBA,2025-08-26T13:57:38.226440,,,,GMML,El Aaiun,Morocco
,3O708,,Air Arabia Maroc,3O,MAC,,320,,Scheduled,scheduled,1756299900,,Rabat-Salé (RBA),RBA,,,,Oujda Angads Airport,OUD,departure,RBA,2025-08-26T13:57:38.226475,,,,GMFO,Oujda,Morocco
,AF1259,,Air France,AF,AFR,,320,,Scheduled,scheduled,1756302300,,Rabat-Salé (RBA),RBA,,,,Paris Charles de Gaulle Airport,CDG,departure,RBA,2025-08-26T13:57:38.226507,31,,,LFPG,Paris,France
,TB7531,,TUI Airlines Belgium,TB,JAF,,73H,,Scheduled,scheduled,1756304100,,Rabat-Salé (RBA),RBA,,,,Paris Orly Airport,ORY,departure,RBA,2025-08-26T13:57:38.226540,,,,LFPO,Paris,France
,3O728,,Air Arabia Maroc,3O,MAC,,320,,Scheduled,scheduled,1756313700,,Rabat-Salé (RBA),RBA,,,,Agadir Al Massira Airport,AGA,departure,RBA,2025-08-26T13:57:38.226571,,,,GMAD,Agadir,Morocco
,AF1459,,Air France,AF,AFR,,223,,Scheduled,scheduled,1756314900,,Rabat-Salé (RBA),RBA,,,,Paris Charles de Gaulle Airport,CDG,departure,RBA,2025-08-26T13:57:38.226602,32,,,LFPG,Paris,France
,AT782,,Royal Air Maroc,AT,RAM,,73H,,Estimated dep 18:45,estimated,1756316700,1756316700.0,Rabat-Salé (RBA),RBA,,,,Paris Orly Airport,ORY,departure,RBA,2025-08-26T13:57:38.226636,,,,LFPO,Paris,France
,AT1426,,Royal Air Maroc,AT,RAM,,E90,,Scheduled,scheduled,1756317000,,Rabat-Salé (RBA),RBA,,,,Dakhla Airport,VIL,departure,RBA,2025-08-26T13:57:38.226671,,,,GMMH,Dakhla,Morocco
,TO3189,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756324800,,Rabat-Salé (RBA),RBA,,,,Montpellier Mediterranee Airport,MPL,departure,RBA,2025-08-26T13:57:38.226703,,,,LFMT,Montpellier,France
,U27066,,easyJet,U2,EZY,,319,,Estimated dep 22:40,estimated,1756330800,1756330800.0,Rabat-Salé (RBA),RBA,,,,Malaga Costa Del Sol Airport,AGP,departure,RBA,2025-08-26T13:57:38.226748,,,,LEMG,Malaga,Spain
3be9d04e,RK1377,RUK21YL,Ryanair,FR,RYR,Boeing 737-8AS,B738,G-RUKE,Estimated 14:09,estimated,1756213500,1756213798.0,London Stansted Airport,STN,EGSS,London,United Kingdom,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602637,,,47,,,
3be9e12d,AT8631,RAM8631,SmartLynx,6Y,ART,Airbus A320-232,A320,YL-LDU,Delayed 14:34,delayed,1756214160,1756215296.0,Amsterdam Schiphol Airport,AMS,EHAM,Amsterdam,Netherlands,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602692,,,,,,
,FR2391,RYR3AR,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-DCR,Scheduled,scheduled,1756215000,,Malaga Costa Del Sol Airport,AGP,LEMG,Malaga,Spain,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602714,,,B23,,,
,3O703,,Air Arabia Maroc,3O,MAC,,320,,Scheduled,scheduled,1756215000,,Agadir Al Massira Airport,AGA,GMAD,Agadir,Morocco,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602735,,,,,,
3be9e98a,3O102,MAC102,Air Arabia,G9,ABY,Airbus A320-214,A320,CN-NMO,Estimated 14:30,estimated,1756215600,1756215040.0,London Gatwick Airport,LGW,EGKK,London,United Kingdom,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602755,,,,,,
,FR5539,RYR569Q,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QBU,Scheduled,scheduled,1756219500,,Valencia Airport,VLC,LEVC,Valencia,Spain,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602775,,,1A,,,
,FR8631,RYR7543,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EML,Scheduled,scheduled,1756222800,,Barcelona El Prat Airport,BCN,LEBL,Barcelona,Spain,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602796,,,Y54,,,
,3O378,MAC378Y,Air Arabia,G9,ABY,Airbus A320-214,A320,CN-NMR,Scheduled,scheduled,1756223100,,Barcelona El Prat Airport,BCN,LEBL,Barcelona,Spain,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602817,,,,,,
3bea40f8,D83402,NSZ3402,Norwegian,DY,NOZ,Boeing 737 MAX 8,B38M,SE-RTT,Estimated 17:19,estimated,1756225500,1756225152.0,Copenhagen Airport,CPH,EKCH,Copenhagen,Denmark,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602837,,,,,,
,FR6762,RYR9NY,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QCQ,Scheduled,scheduled,1756226700,,Marrakesh Menara Airport,RAK,GMMX,Marrakesh,Morocco,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602857,,,,,,
,HV5701,TRA88G,Transavia,HV,TRA,Boeing 737-8K2,B738,PH-HXB,Scheduled,scheduled,1756226700,,Rotterdam The Hague Airport,RTM,EHRD,Rotterdam,Netherlands,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602877,,,,,,
,TB2681,JAF7JT,Bulgaria Air,FB,LZB,Airbus A320-214,A320,LZ-FBH,Scheduled,scheduled,1756227300,,Liege Airport,LGG,EBLG,Liege,Belgium,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602897,,,,,,
,SN3833,BEL4ZD,Brussels Airlines,SN,BEL,Airbus A320-214,A320,OO-SNH,Scheduled,scheduled,1756231500,,Brussels Airport,BRU,EBBR,Brussels,Belgium,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602917,,,,,,
,TB2661,JAF99T,Fly2Sky,F6,VAW,Airbus A320-214,A320,LZ-FSF,Scheduled,scheduled,1756233300,,Brussels Airport,BRU,EBBR,Brussels,Belgium,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602937,,,,,,
,VY7364,VLG96PK,Vueling,VY,VLG,Airbus A320-232,A320,EC-MFN,Scheduled,scheduled,1756238700,,Barcelona El Prat Airport,BCN,LEBL,Barcelona,Spain,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602957,,,,,,
,AT8659,RAM8659,SmartLynx,6Y,ART,Airbus A320-232,A320,YL-LDD,Scheduled,scheduled,1756240260,,Brussels Airport,BRU,EBBR,Brussels,Belgium,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602977,,,,,,
,3O364,MAC364U,Air Arabia,G9,ABY,Airbus A320-214,A320,CN-NMS,Scheduled,scheduled,1756240800,,Paris Charles de Gaulle Airport,CDG,LFPG,Paris,France,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.602996,,,,,,
,AT667,RAM667H,Royal Air Maroc,AT,RAM,Boeing 737 MAX 8,B38M,CN-RHH,Scheduled,scheduled,1756243800,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.603016,,,,,,
,FR8073,RYR31KK,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QBU,Scheduled,scheduled,1756243800,,Brussels South Charleroi Airport,CRL,EBCI,Brussels,Belgium,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.603036,,,,,,
,3O114,MAC114Y,Air Arabia,G9,ABY,Airbus A320-214,A320,CN-NML,Scheduled,scheduled,1756244700,,Brussels Airport,BRU,EBBR,Brussels,Belgium,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.603056,,,,,,
,3O334,MAC334V,Air Arabia,G9,ABY,Airbus A320-214,A320,CN-NMR,Scheduled,scheduled,1756244700,,Montpellier Mediterranee Airport,MPL,LFMT,Montpellier,France,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.603076,,,,,,
,SV9406,SVA9406,Saudia,EB,PLM,Airbus A330-343,A333,EC-NOG,Scheduled,scheduled,1756247280,,Medina Prince Mohammad bin Abdulaziz Airport,MED,OEMA,Medina,Saudi Arabia,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.603095,,,,,,
,3O134,MAC134,Air Arabia,G9,ABY,Airbus A320-214,A320,CN-NMO,Scheduled,scheduled,1756248600,,Brussels Airport,BRU,EBBR,Brussels,Belgium,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.603115,,,,,,
,FR3450,RYR61CR,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QCQ,Scheduled,scheduled,1756249500,,Milan Bergamo Orio al Serio International Airport,BGY,LIME,Milan,Italy,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.603138,,,,,,
,3O725,,Air Arabia Maroc,3O,MAC,,320,,Scheduled,scheduled,1756252500,,Nador International Airport,NDR,GMMW,Nador,Morocco,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.603157,,,,,,
,VY7367,,Vueling,VY,VLG,Airbus A320-232,A320,EC-MLE,Scheduled,scheduled,1756279200,,Barcelona El Prat Airport,BCN,LEBL,Barcelona,Spain,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.603177,,,,,,
,VY8625,,Vueling,VY,VLG,Airbus A320-232,A320,EC-MBS,Scheduled,scheduled,1756282500,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.603197,,,,,,
,TO3070,,Transavia France,TO,TVF,,32N,,Scheduled,scheduled,1756283100,,Paris Orly Airport,ORY,LFPO,Paris,France,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.603217,,,,,,
,FR3876,,Ryanair,FR,RYR,,738,,Scheduled,scheduled,1756283400,,Madrid Barajas Airport,MAD,LEMD,Madrid,Spain,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.603237,,,,,,
,FR5048,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756287300,,Marseille Provence Airport,MRS,LFML,Marseille,France,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.603256,,,,,,
,3O703,,Air Arabia Maroc,3O,MAC,,320,,Scheduled,scheduled,1756290300,,Agadir Al Massira Airport,AGA,GMAD,Agadir,Morocco,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.603276,,,,,,
,FR5539,,Ryanair,FR,RYR,,738,,Scheduled,scheduled,1756290900,,Valencia Airport,VLC,LEVC,Valencia,Spain,Rabat-Salé (RBA),TNG,arrival,TNG,2025-08-26T13:57:39.603296,,,,,,
